1 62 103 77 26 51 154 1718 89 7 79 19 25 21 NA 21 NA 8 89 3 4 8 36 0 0 0 0 3 4 8 36 0 0 0 0 0 129
2 83 102 79 23 50 159 1725 78 7 78 31 25 21 NA 21 NA 12 78 2 5 8 35 0 0 0 0 2 5 8 35 0 0 0 0 1 116
3 75 106 82 24 51 159 1716 86 9 79 48 23.5 21 NA 21 NA 11 86 1 6 10 34 0 0 0 0 1 6 10 34 0 0 0 0 2 108
4 79 102 78 24 50 166 1707 94 13 78 62 24.5 21.5 NA 21.5 NA 22 94 0 7 10 33 0 0 0 0 0 7 10 33 0 0 0 0 1 112
5 80 102 78 24 51 174 1709 89 7 78 76 25 21 NA 21 NA 14 89 0 9 9 33 0 0 0 0 0 9 9 33 0 0 0 0 2 127
6 84 102 78 24 49 167 1707 82 13 76 96 25 21 NA 21 NA 10 82 0 9 8 32 0 0 0 0 0 9 8 32 0 0 0 0 1 108
7 64 101 76 25 49 169 1728 80 8 75 117 26 21 NA 21 38 10 80 0 8 7 34 0 0 0 0 0 8 7 33 0 0 0 1 1 124
8 71 101 78 23 46 177 1726 98 8 74 135 24 19.5 NA 18 38 17 98 0 8 6 32 0 0 0 0 0 8 6 31 0 0 0 1 3 123
9 94 101 78 23 46 180 1713 73 7 75 154 24 19.5 NA 18 38 13 73 0 7 5 34 0 0 0 0 0 7 5 33 0 0 0 1 1 105
10 78 101 78 23 45 181 1684 101 11 74 175 25 21 NA 20 38 16 101 0 6 6 33 0 0 0 0 0 6 6 32 0 0 0 1 1 99
11 86 102 76 26 44 180 1674 95 9 74 195 24 20 NA 20 NA 9 95 0 6 7 31 0 0 0 0 0 6 7 31 0 0 0 0 1 110
12 62 101 75 26 45 176 1697 84 13 75 211 25 21 NA 21 NA 7 84 0 5 9 31 0 0 0 0 0 5 9 31 0 0 0 0 1 124
13 70 102 76 26 47 167 1710 98 14 74 237 25.5 21 13 21 NA 8 98 0 4 10 33 0 1 0 0 0 3 10 33 0 0 0 0 2 140
14 61 102 76 26 47 172 1718 96 11 76 267 26.5 21 13 21 27 16 96 0 2 12 33 0 1 0 0 0 1 12 32 0 0 0 1 0 130
15 90 103 76 27 44 176 1727 102 7 78 285 26 21 13 21 27 16 102 0 2 10 32 0 1 0 0 0 1 10 31 0 0 0 1 2 145
16 57 101 75 26 45 174 1749 94 13 76 314 26 21 18 22 27 12 94 0 4 9 32 0 3 0 0 0 1 9 31 0 0 0 1 0 136
17 88 101 75 26 44 169 1741 93 13 75 328 26 21 18 21.5 27 10 93 1 4 8 31 0 3 0 0 1 1 8 30 0 0 0 1 3 121
18 82 101 74 27 45 167 1742 93 12 76 341 26 21 18 22 27 10 93 1 5 9 30 0 3 0 0 1 2 9 29 0 0 0 1 1 123
19 77 98 71 27 45 163 1718 103 12 74 361 25.5 21 18 22 27 10 103 1 6 9 29 0 3 0 0 1 3 9 28 0 0 0 1 0 116
20 66 104 76 28 45 157 1710 100 11 76 369 24 21 16 22.5 27 6 100 0 6 9 30 0 3 1 0 0 3 8 29 0 0 0 1 6 118
21 90 107 79 28 45 152 1709 104 14 75 382 23 21 16 22.5 27 14 104 0 7 8 30 0 3 1 0 0 4 7 29 0 0 0 1 4 139
22 68 107 79 28 48 150 1715 108 11 77 397 24 21.5 16 23 27 11 108 0 7 9 32 0 2 2 0 0 5 7 31 0 0 0 1 2 139
23 83 106 78 28 49 152 1697 109 11 79 403 25 21 16 22.5 27 16 109 0 7 9 33 0 2 2 0 0 5 7 32 0 0 0 1 0 125
24 73 106 79 27 48 163 1702 115 6 80 429 25.5 21.5 16 23 27 16 115 0 4 10 34 0 1 3 0 0 3 7 33 0 0 0 1 0 149
25 81 110 84 26 51 161 1680 116 12 80 445 25 22 16 23 27 11 116 1 4 11 35 0 1 3 0 1 3 8 34 0 0 0 1 1 132
26 79 109 84 25 52 153 1660 119 17 77 460 24 21 16 22 27 14 119 1 5 10 36 0 1 3 0 1 4 7 35 0 0 0 1 1 134
27 67 110 84 26 52 154 1685 106 13 79 479 24 21 17 21.5 27 14 106 1 5 12 34 0 2 3 0 1 3 9 33 0 0 0 1 2 155
28 73 109 83 26 52 149 1704 101 13 77 495 25 21 17 22.5 27 11 101 1 5 10 36 0 2 3 0 1 3 7 35 0 0 0 1 0 145
29 60 106 81 25 52 151 1690 129 14 77 508 26 21 17 22.5 73 19 129 1 5 12 34 0 2 3 0 1 3 9 33 0 0 0 1 2 131
30 95 104 80 24 50 161 1669 123 3 75 521 27 21 17 22 73 17 123 1 4 13 32 0 1 4 0 1 3 9 31 0 0 0 1 2 138
31 65 103 80 23 54 144 1677 97 17 75 533 28 21 16.5 21 73 5 97 1 7 14 32 0 2 4 0 1 5 10 31 0 0 0 1 1 128
32 79 103 80 23 55 154 1681 101 7 80 546 29 21 16.5 22 73 17 101 1 7 14 33 0 2 3 1 1 5 11 31 0 0 0 1 0 133
33 70 105 81 24 55 155 1678 137 9 81 562 28 21 16.5 22 73 12 137 1 7 13 34 0 2 3 1 1 5 10 32 0 0 0 1 2 157
34 67 106 82 24 56 161 1679 122 9 82 575 28.5 21 16 22 73 17 122 1 6 13 36 0 2 3 2 1 4 10 33 0 0 0 1 0 149
35 77 108 85 23 55 152 1705 99 18 78 592 25 20 15 21 15 11 99 1 7 12 35 0 2 3 1 1 3 9 33 0 2 0 1 2 154
36 90 107 84 23 54 155 1658 141 9 77 606 26 20.5 16.5 21 15 14 141 1 5 12 36 0 2 2 2 1 1 10 33 0 2 0 1 0 134
37 72 108 83 25 56 148 1661 119 18 81 621 26.5 20 16 22 15 12 119 0 8 12 36 0 3 2 2 0 3 10 33 0 2 0 1 1 147
38 71 106 81 25 54 150 1666 111 15 81 620 27 20 16 21 15 18 111 0 8 11 35 0 3 2 2 0 3 9 32 0 2 0 1 0 149
