1 92 109 84 25 47 159 1711 79 6 80 23 23 21 NA 21 NA 9 79 4 2 8 33 0 0 0 0 4 2 8 33 0 0 0 0 2 119
2 71 108 85 23 46 160 1731 70 8 80 48 22.5 19.5 NA 19.5 NA 9 70 3 4 8 31 0 0 0 0 3 4 8 31 0 0 0 0 1 114
3 69 107 85 22 47 152 1719 86 15 81 67 23 18 NA 18 73 10 86 2 6 8 31 0 0 0 0 2 6 8 30 0 0 0 1 0 105
4 75 112 89 23 49 155 1714 100 8 83 87 23 19 NA 18.5 73 12 100 1 9 8 31 0 0 0 0 1 9 8 30 0 0 0 1 2 122
5 80 118 96 22 50 155 1701 87 8 84 113 21 21 NA 21 73 10 87 1 8 10 31 0 0 0 0 1 8 10 30 0 0 0 1 2 104
6 78 115 95 20 47 163 1704 92 6 81 131 21 19 NA 18.5 73 16 92 1 9 9 28 0 0 0 0 1 9 9 27 0 0 0 1 2 125
7 66 116 96 20 50 167 1706 90 9 81 152 22 20 2 20 73 14 90 2 8 8 32 1 0 0 0 1 8 8 31 0 0 0 1 2 111
8 90 119 98 21 50 170 1721 75 10 81 169 21 20.5 2 20.5 73 12 75 2 9 9 30 1 0 0 0 1 9 9 29 0 0 0 1 4 120
9 87 119 97 22 52 169 1702 92 9 83 186 22 20.5 2 20.5 73 10 92 1 11 8 32 1 0 0 0 0 11 8 31 0 0 0 1 2 110
10 73 118 96 22 50 176 1712 100 6 82 207 23 19.5 2 19.5 73 16 100 1 12 7 30 1 0 0 0 0 12 7 29 0 0 0 1 2 130
11 72 114 91 23 49 171 1718 92 15 81 224 24 19 2 19.5 NA 11 92 1 10 9 29 1 0 0 0 0 10 9 29 0 0 0 0 0 122
12 79 108 86 22 47 175 1706 113 6 78 242 24.5 19 2 20 NA 14 113 1 8 11 27 1 0 0 0 0 8 11 27 0 0 0 0 1 128
13 65 110 88 22 48 168 1721 85 9 81 260 25 20 2 21 NA 5 85 1 8 11 28 1 0 0 0 0 8 11 28 0 0 0 0 2 124
14 69 110 87 23 47 174 1703 113 8 81 269 24.5 21 2 21 NA 14 113 1 5 14 27 1 0 0 0 0 5 14 27 0 0 0 0 2 121
15 103 111 89 22 47 172 1693 118 10 79 290 24 21 2 21 15 9 118 1 5 13 28 1 0 0 0 0 4 13 28 0 1 0 0 4 146
16 75 111 90 21 48 173 1714 96 8 82 312 25 21 2 21 15 11 96 1 3 15 29 1 0 0 0 0 2 15 29 0 1 0 0 1 132
