1 81 108 81 27 51 156 1702 85 10 82 24 24.5 21 NA 21 16 10 85 5 3 8 35 0 0 0 0 5 3 8 34 0 0 0 1 1 113
2 58 108 82 26 50 155 1722 75 10 82 43 24.5 19.5 NA 21 16 9 75 3 5 7 35 0 0 0 0 3 5 7 34 0 0 0 1 2 115
3 72 107 83 24 48 152 1740 74 8 82 55 24 18 NA 18 16 10 74 2 7 6 33 0 0 0 0 2 7 6 32 0 0 0 1 0 113
4 73 112 86 26 48 160 1728 98 3 84 72 24 18 NA 18 16 11 98 1 8 6 33 0 0 0 0 1 8 6 32 0 0 0 1 4 120
5 75 111 85 26 49 153 1725 90 16 85 90 25 18 NA 18 16 12 90 1 9 6 33 0 0 0 0 1 9 6 32 0 0 0 1 1 115
6 83 108 81 27 49 157 1715 94 8 83 110 25 18 NA 18 16 12 94 1 10 7 31 0 0 0 0 1 10 7 28 0 0 0 3 1 113
7 71 113 85 28 51 157 1729 92 7 83 134 23 18 NA 19.5 16 9 92 1 9 7 34 0 0 0 0 1 9 7 31 0 0 0 3 4 137
8 86 115 87 28 53 153 1742 92 13 84 160 24 21 NA 21 16 11 92 1 9 8 35 0 0 0 0 1 9 8 32 0 0 0 3 2 133
9 88 114 84 30 51 153 1750 74 8 83 177 23.5 21 NA 21 16 9 74 0 10 6 35 0 0 0 0 0 10 6 32 0 0 0 3 1 116
10 81 116 85 31 50 154 1775 80 6 84 200 23 19.5 NA 19.5 26.5 9 80 0 10 5 35 0 0 0 0 0 10 5 31 0 0 0 4 2 141
11 73 112 83 29 47 159 1767 108 0 82 223 24 18 NA 18 26.5 8 108 0 9 6 32 0 0 0 0 0 9 6 28 0 0 0 4 0 129
12 81 109 80 29 46 163 1749 103 9 81 234 25 16 NA 16 26.5 13 103 0 9 7 30 0 0 0 0 0 9 7 26 0 0 0 4 1 108
13 55 115 85 30 48 160 1748 98 11 83 252 25 17 NA 16 37 9 98 0 8 7 33 0 0 0 0 0 8 7 28 0 0 0 5 4 119
14 69 116 86 30 50 161 1730 102 10 83 265 24 16 NA 16 37 12 102 0 8 9 33 0 0 0 0 0 8 9 28 0 0 0 5 3 109
15 65 119 89 30 52 155 1741 75 14 83 279 24 16 NA 16 26.5 8 75 1 7 10 34 0 0 0 0 0 7 10 29 1 0 0 5 2 111
16 72 118 88 30 50 163 1739 90 8 83 298 24 17 NA 17 26.5 15 90 0 6 13 31 0 0 0 0 0 5 13 26 0 1 0 5 2 116
17 63 120 88 32 50 161 1717 117 10 82 313 23.5 16 4 17 16 12 117 1 5 14 30 1 0 0 0 0 4 14 26 0 1 0 4 3 121
18 74 119 88 31 51 163 1683 112 10 82 327 24 16 4 16 16 13 112 1 7 14 29 1 0 0 0 0 6 14 25 0 1 0 4 1 105
19 82 119 88 31 51 165 1693 92 8 87 342 25 16 4 16 16 11 92 1 7 13 30 1 0 0 0 0 6 13 26 0 1 0 4 0 135
20 88 117 86 31 52 162 1710 86 8 86 365 23 16 4 17 16 8 86 1 8 13 30 1 0 0 0 0 7 13 26 0 1 0 4 1 132
21 72 119 88 31 54 159 1733 95 11 87 380 24 16.5 4 17.5 16 9 95 1 9 13 31 1 0 0 0 0 8 13 27 0 1 0 4 2 140
22 74 121 90 31 54 155 1742 103 10 90 393 24 16.5 4 17.5 16 10 103 1 7 14 32 1 0 0 0 0 6 14 28 0 1 0 4 2 138
23 71 119 89 30 50 156 1754 90 7 85 410 23 16 4 16.5 16 9 90 1 7 11 31 1 0 0 0 0 6 11 27 0 1 0 4 1 130
24 75 120 90 30 50 160 1744 107 7 85 422 23.5 16 4 16.5 16 14 107 1 5 12 32 1 0 0 0 0 4 12 28 0 1 0 4 1 127
25 88 120 89 31 49 159 1759 96 8 86 436 21.5 16 4 16 26 9 96 1 7 11 30 0 1 0 0 1 5 11 27 0 1 0 3 3 142
26 67 121 89 32 51 157 1766 110 10 88 455 22 16 4 16.5 26 9 110 1 7 11 32 0 1 0 0 1 5 11 29 0 1 0 3 1 138
27 63 123 90 33 51 155 1794 94 10 92 478 23 16 4 16.5 26 7 94 0 8 10 33 0 1 0 0 0 6 10 30 0 1 0 3 1 142
28 74 121 88 33 50 158 1784 119 5 93 491 24 16.5 4 17 26 12 119 0 6 10 34 0 1 0 0 0 5 9 31 0 0 1 3 2 132
29 70 119 85 34 50 160 1774 113 11 93 507 24 17.5 10 18.5 26 15 113 0 6 10 34 0 2 0 0 0 4 9 31 0 0 1 3 1 129
30 76 119 86 33 51 158 1788 99 13 92 513 24 17 10 18 26 12 99 0 7 10 34 0 2 0 0 0 5 9 31 0 0 1 3 2 145
31 65 120 86 34 51 164 1781 104 8 91 523 24 17 16 18 15 14 104 0 7 12 32 0 3 0 0 0 4 11 30 0 0 1 2 1 120
32 70 117 83 34 50 177 1782 121 9 89 541 25 16.5 16 17.5 15 24 121 0 6 14 30 0 3 0 0 0 3 13 28 0 0 1 2 0 158
33 70 116 82 34 49 179 1769 101 8 90 551 24.5 17 16 18 15 11 101 0 5 14 30 0 2 1 0 0 3 12 28 0 0 1 2 1 116
34 73 116 83 33 49 172 1777 114 16 90 575 25 17 16 18.5 13 13 114 0 5 14 30 0 2 1 0 0 3 12 29 0 0 1 1 1 144
35 80 113 81 32 48 172 1794 103 8 92 587 26 17 16 18 13 10 103 0 5 14 29 0 2 1 0 0 3 12 28 0 0 1 1 0 152
36 58 113 81 32 49 176 1810 102 9 93 603 27 17 16 19 15 15 102 0 5 12 32 0 2 1 0 0 3 9 31 0 0 2 1 0 140
37 72 113 80 33 50 183 1765 136 8 96 600 28 17 16 18.5 15 14 136 0 5 13 32 0 0 3 0 0 5 8 31 0 0 2 1 1 116
38 74 117 80 37 50 179 1782 95 18 97 619 28 17 16 19 15 15 95 0 5 13 32 0 1 3 0 0 4 8 31 0 0 2 1 2 142
39 53 122 84 38 55 183 1784 123 13 98 634 26 17 16 19.5 15 17 123 1 6 14 34 0 1 3 0 1 5 9 33 0 0 2 1 3 147
40 71 119 83 36 54 180 1774 121 11 95 649 27 17 16 19.5 13.5 11 121 1 7 11 35 0 1 3 0 1 5 7 33 0 1 1 2 1 139
41 70 121 86 35 54 176 1777 113 11 95 669 27 17 16 19 15 10 113 0 8 12 34 0 1 3 0 0 6 8 33 0 1 1 1 3 144
42 65 119 85 34 54 179 1756 128 12 94 684 28 18.5 16 20 15 16 128 0 9 12 33 0 1 3 0 0 7 8 32 0 1 1 1 0 134
43 68 118 86 32 54 175 1754 121 16 95 704 29 19 16 20 15 14 121 0 11 11 32 0 1 3 0 0 9 7 31 0 1 1 1 1 144
44 60 119 86 33 55 178 1735 139 11 94 710 29 19 16 20.5 15 17 139 0 12 10 33 0 1 3 1 0 9 7 30 0 2 0 2 2 136
45 86 117 84 33 52 189 1737 121 10 91 717 29 19.5 16 20.5 15 21 121 0 10 9 33 0 1 2 2 0 7 7 30 0 2 0 1 0 163
46 65 114 81 33 52 187 1750 111 15 90 728 29.5 19 16 20 15 16 111 0 9 10 33 0 0 3 2 0 7 7 30 0 2 0 1 0 148
47 72 117 84 33 52 186 1782 109 13 89 737 28 18.5 16 20 15 12 109 1 7 12 32 1 0 3 1 0 5 9 30 0 2 0 1 2 168
48 72 114 82 32 52 180 1768 120 17 85 754 27 17.5 10 19 15.5 15 120 3 6 13 30 1 0 2 1 2 4 10 28 0 2 1 1 1 133
